Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
7893,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,Not,106.32,3,0.0,49.97
7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,Chuck Magee,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Not,82.4,5,0.0,40.38
7896,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,Chuck Magee,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,Not,6.24,2,0.0,3.06
7897,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,Chuck Magee,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,Not,447.84,8,0.0,219.44
7898,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Not,272.05,7,0.2,30.61
7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Not,1614.58,6,0.7,-1237.85
7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-FA-10003495,Office Supplies,Fasteners,Staples,Not,24.32,5,0.2,9.12
7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,Not,1.58,2,0.2,0.48
7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Not,31.98,1,0.2,0.0
7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,Not,14.76,5,0.2,4.8
7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,Not,423.65,2,0.2,47.66
7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,Not,4.46,1,0.2,1.67
7907,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,Not,3.96,10,0.8,-6.93
7909,CA-2016-149762,2016-03-12,2016-07-12,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Anna Andreadi,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,Not,268.7,3,0.2,6.72
7910,CA-2016-149762,2016-03-12,2016-07-12,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Anna Andreadi,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Not,21.92,8,0.0,5.92
7911,CA-2016-149762,2016-03-12,2016-07-12,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Anna Andreadi,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,48.72,3,0.0,7.31
7912,CA-2016-149762,2016-03-12,2016-07-12,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Anna Andreadi,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Not,205.67,2,0.15,-12.1
7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Not,3404.5,5,0.0,1668.21
7916,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,Not,101.34,3,0.0,8.11
7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Chuck Magee,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Not,38.62,2,0.0,10.81
7921,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Chuck Magee,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,Not,59.98,2,0.0,10.8
7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,Cassandra Brandow,TEC-PH-10000526,Technology,Phones,Vtech CS6719,Not,383.96,5,0.2,38.4
7924,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,Cassandra Brandow,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,15.57,3,0.7,-11.42
7925,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Not,22.32,4,0.0,10.71
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Not,103.6,7,0.0,51.8
7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,Not,2.97,3,0.0,1.34
7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,Not,569.99,1,0.0,171.0
7929,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,Not,50.97,3,0.0,9.17
7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Anna Andreadi,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,Not,230.28,3,0.2,23.03
7933,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,Not,105.52,5,0.2,34.29
7934,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,Yes,23.36,2,0.0,11.68
7935,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Yes,71.98,3,0.2,9.0
7936,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,Yes,8.56,2,0.0,3.85
7937,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Yes,13.92,3,0.2,4.87
7938,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Yes,2518.29,9,0.0,654.76
7939,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Yes,540.57,3,0.0,140.55
7940,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Anna Andreadi,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,Yes,221.06,8,0.2,77.37
7941,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",Not,81.42,2,0.2,-9.16
7942,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,Anna Andreadi,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,134.8,10,0.0,35.05
7943,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Yes,39.58,9,0.8,-59.37
7944,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,Yes,44.69,7,0.2,5.03
7945,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-AR-10001615,Office Supplies,Art,Newell 34,Yes,31.74,2,0.2,2.38
7946,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Yes,40.98,5,0.8,-65.57
7947,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",Yes,3.17,3,0.8,-5.07
7948,CA-2014-131009,2014-01-03,2014-05-03,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Kelly Williams,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,Not,18.84,5,0.2,-3.53
7949,CA-2014-131009,2014-01-03,2014-05-03,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Kelly Williams,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,Not,362.25,6,0.3,0.0
7950,CA-2014-131009,2014-01-03,2014-05-03,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Kelly Williams,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,Not,63.55,6,0.6,-34.95
7951,CA-2014-131009,2014-01-03,2014-05-03,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,Kelly Williams,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,Not,129.55,3,0.2,-22.67
7952,CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Not,5.98,2,0.2,2.24
7953,CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,Not,861.76,4,0.0,249.91
7954,CA-2014-138359,2014-01-04,2014-06-04,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,Chuck Magee,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,Not,66.96,4,0.0,2.68
7955,CA-2014-138359,2014-01-04,2014-06-04,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,Chuck Magee,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,Not,6.24,2,0.0,3.06
7956,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,Yes,435.17,4,0.2,-59.84
7957,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Yes,14.9,5,0.0,6.85
7958,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Yes,15.8,4,0.0,4.11
7959,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,Yes,72.9,5,0.0,26.97
7960,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,Yes,206.35,3,0.2,5.16
7961,CA-2017-131807,2017-05-10,2017-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Anna Andreadi,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Yes,7.99,1,0.2,2.7
7962,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Cassandra Brandow,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,Not,81.36,5,0.2,-19.32
7963,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Cassandra Brandow,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,20.23,8,0.7,-16.19
7964,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Cassandra Brandow,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Not,389.06,4,0.2,48.63
7965,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Cassandra Brandow,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,Not,20.74,4,0.2,7.26
7966,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Cassandra Brandow,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,Not,41.47,8,0.2,14.52
7968,CA-2016-157707,2016-10-10,2016-12-10,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Not,90.88,3,0.7,-190.85
7969,CA-2016-157707,2016-10-10,2016-12-10,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,Not,15.99,1,0.2,-3.0
7970,CA-2016-157707,2016-10-10,2016-12-10,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",Not,120.78,1,0.2,13.59
7971,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,Not,519.79,4,0.4,-112.62
7972,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Not,31.18,3,0.2,-5.46
7973,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,Not,10.37,2,0.2,3.63
7974,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Not,2.72,2,0.7,-1.91
7975,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Not,254.35,3,0.2,0.0
7976,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,Not,3.76,3,0.7,-2.76
7977,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,Not,10.27,3,0.2,3.21
7978,CA-2014-166051,2014-05-31,2014-05-31,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,Not,659.97,3,0.0,197.99
7979,CA-2014-166051,2014-05-31,2014-05-31,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,Not,113.73,3,0.0,32.98
7982,CA-2014-113383,2014-10-09,2014-10-09,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,Chuck Magee,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Not,81.92,4,0.0,22.12
7983,CA-2014-113383,2014-10-09,2014-10-09,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,Chuck Magee,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Not,254.9,5,0.0,76.47
7984,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-FA-10002975,Office Supplies,Fasteners,Staples,Not,15.12,5,0.2,4.91
7985,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AR-10003481,Office Supplies,Art,Newell 348,Not,7.87,3,0.2,0.89
7988,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Kelly Williams,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Not,25.2,4,0.0,11.59
7989,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Kelly Williams,OFF-LA-10003537,Office Supplies,Labels,Avery 515,Not,37.59,3,0.0,17.67
7990,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Kelly Williams,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,Not,14.97,1,0.0,4.19
7991,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Kelly Williams,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,Not,1.98,2,0.0,0.89
